categoryId,categoryName,categoryPath
"262044","Postcard Supplies & Accs","Root > Collectibles > Postcards & Supplies > Postcard Supplies & Accs"
"966","Pens & Writing Instruments","Root > Collectibles > Pens & Writing Instruments"
"158","Other Writing Collectibles","Root > Collectibles > Pens & Writing Instruments > Other Writing Collectibles"
"970","Inkwells","Root > Collectibles > Pens & Writing Instruments > Inkwells"
"971","Sets","Root > Collectibles > Pens & Writing Instruments > Sets"
"4377","Calligraphy Tools","Root > Collectibles > Pens & Writing Instruments > Calligraphy Tools"
"7278","Pens","Root > Collectibles > Pens & Writing Instruments > Pens"
"967","Other Collectible Pens","Root > Collectibles > Pens & Writing Instruments > Pens > Other Collectible Pens"
"7280","Floaty Pens","Root > Collectibles > Pens & Writing Instruments > Pens > Floaty Pens"
"13999","Fountain Pens","Root > Collectibles > Pens & Writing Instruments > Pens > Fountain Pens"
"7281","Other Fountain Pens","Root > Collectibles > Pens & Writing Instruments > Pens > Fountain Pens > Other Fountain Pens"
"14000","Montblanc","Root > Collectibles > Pens & Writing Instruments > Pens > Fountain Pens > Montblanc"
"14001","Parker","Root > Collectibles > Pens & Writing Instruments > Pens > Fountain Pens > Parker"
"14002","Pelikan","Root > Collectibles > Pens & Writing Instruments > Pens > Fountain Pens > Pelikan"
"14003","Sheaffer","Root > Collectibles > Pens & Writing Instruments > Pens > Fountain Pens > Sheaffer"
"14004","Waterman","Root > Collectibles > Pens & Writing Instruments > Pens > Fountain Pens > Waterman"
"20267","Esterbrook","Root > Collectibles > Pens & Writing Instruments > Pens > Fountain Pens > Esterbrook"
"20268","Wahl, Eversharp","Root > Collectibles > Pens & Writing Instruments > Pens > Fountain Pens > Wahl, Eversharp"
"29831","Lamy","Root > Collectibles > Pens & Writing Instruments > Pens > Fountain Pens > Lamy"
"60819","Conway Stewart","Root > Collectibles > Pens & Writing Instruments > Pens > Fountain Pens > Conway Stewart"
"73535","Conklin","Root > Collectibles > Pens & Writing Instruments > Pens > Fountain Pens > Conklin"
"73536","Dunhill","Root > Collectibles > Pens & Writing Instruments > Pens > Fountain Pens > Dunhill"
"73537","Pilot","Root > Collectibles > Pens & Writing Instruments > Pens > Fountain Pens > Pilot"
"73538","Rotring","Root > Collectibles > Pens & Writing Instruments > Pens > Fountain Pens > Rotring"
"150124","Cross","Root > Collectibles > Pens & Writing Instruments > Pens > Fountain Pens > Cross"
"165619","Handmade Pens","Root > Collectibles > Pens & Writing Instruments > Pens > Fountain Pens > Handmade Pens"
"165620","Aurora","Root > Collectibles > Pens & Writing Instruments > Pens > Fountain Pens > Aurora"
"165621","Caran d'Ache","Root > Collectibles > Pens & Writing Instruments > Pens > Fountain Pens > Caran d'Ache"
"165622","Faber Castell","Root > Collectibles > Pens & Writing Instruments > Pens > Fountain Pens > Faber Castell"
"165623","Marlen","Root > Collectibles > Pens & Writing Instruments > Pens > Fountain Pens > Marlen"
"165624","S.T. Dupont","Root > Collectibles > Pens & Writing Instruments > Pens > Fountain Pens > S.T. Dupont"
"165625","Sailor","Root > Collectibles > Pens & Writing Instruments > Pens > Fountain Pens > Sailor"
"165626","Visconti","Root > Collectibles > Pens & Writing Instruments > Pens > Fountain Pens > Visconti"
"165627","Unbranded","Root > Collectibles > Pens & Writing Instruments > Pens > Fountain Pens > Unbranded"
"165628","Namiki","Root > Collectibles > Pens & Writing Instruments > Pens > Fountain Pens > Namiki"
"165629","Omas","Root > Collectibles > Pens & Writing Instruments > Pens > Fountain Pens > Omas"
"29826","Ballpoint Pens","Root > Collectibles > Pens & Writing Instruments > Pens > Ballpoint Pens"
"7279","Other Collectible Ballpoint","Root > Collectibles > Pens & Writing Instruments > Pens > Ballpoint Pens > Other Collectible Ballpoint"
"29827","Cross","Root > Collectibles > Pens & Writing Instruments > Pens > Ballpoint Pens > Cross"
"29828","Montblanc","Root > Collectibles > Pens & Writing Instruments > Pens > Ballpoint Pens > Montblanc"
"29829","Parker","Root > Collectibles > Pens & Writing Instruments > Pens > Ballpoint Pens > Parker"
"29830","Sensa","Root > Collectibles > Pens & Writing Instruments > Pens > Ballpoint Pens > Sensa"
"73532","Dunhill","Root > Collectibles > Pens & Writing Instruments > Pens > Ballpoint Pens > Dunhill"
"73533","Fisher","Root > Collectibles > Pens & Writing Instruments > Pens > Ballpoint Pens > Fisher"
"73534","Waterman","Root > Collectibles > Pens & Writing Instruments > Pens > Ballpoint Pens > Waterman"
"165638","Handmade Pens","Root > Collectibles > Pens & Writing Instruments > Pens > Ballpoint Pens > Handmade Pens"
"165639","Aurora","Root > Collectibles > Pens & Writing Instruments > Pens > Ballpoint Pens > Aurora"
"165640","Caran d'Ache","Root > Collectibles > Pens & Writing Instruments > Pens > Ballpoint Pens > Caran d'Ache"
"165641","Faber Castell","Root > Collectibles > Pens & Writing Instruments > Pens > Ballpoint Pens > Faber Castell"
"165642","Lamy","Root > Collectibles > Pens & Writing Instruments > Pens > Ballpoint Pens > Lamy"
"165643","Pelikan","Root > Collectibles > Pens & Writing Instruments > Pens > Ballpoint Pens > Pelikan"
"165644","Romet","Root > Collectibles > Pens & Writing Instruments > Pens > Ballpoint Pens > Romet"
"165645","Rotring","Root > Collectibles > Pens & Writing Instruments > Pens > Ballpoint Pens > Rotring"
"165646","S.T. Dupont","Root > Collectibles > Pens & Writing Instruments > Pens > Ballpoint Pens > S.T. Dupont"
"165647","Sheaffer","Root > Collectibles > Pens & Writing Instruments > Pens > Ballpoint Pens > Sheaffer"
"165648","Visconti","Root > Collectibles > Pens & Writing Instruments > Pens > Ballpoint Pens > Visconti"
"165649","Unbranded","Root > Collectibles > Pens & Writing Instruments > Pens > Ballpoint Pens > Unbranded"
"165630","Rollerball Pens","Root > Collectibles > Pens & Writing Instruments > Pens > Rollerball Pens"
"165631","Cross","Root > Collectibles > Pens & Writing Instruments > Pens > Rollerball Pens > Cross"
"165632","Montblanc","Root > Collectibles > Pens & Writing Instruments > Pens > Rollerball Pens > Montblanc"
"165633","Parker","Root > Collectibles > Pens & Writing Instruments > Pens > Rollerball Pens > Parker"
"165634","Rotring","Root > Collectibles > Pens & Writing Instruments > Pens > Rollerball Pens > Rotring"
"165635","Waterman","Root > Collectibles > Pens & Writing Instruments > Pens > Rollerball Pens > Waterman"
"165636","Unbranded","Root > Collectibles > Pens & Writing Instruments > Pens > Rollerball Pens > Unbranded"
"165637","Other Rollerball Pens","Root > Collectibles > Pens & Writing Instruments > Pens > Rollerball Pens > Other Rollerball Pens"
"7282","Pencils","Root > Collectibles > Pens & Writing Instruments > Pencils"
"968","Other Collectible Pencils","Root > Collectibles > Pens & Writing Instruments > Pencils > Other Collectible Pencils"
"7283","Bullet","Root > Collectibles > Pens & Writing Instruments > Pencils > Bullet"
"7284","Mechanical","Root > Collectibles > Pens & Writing Instruments > Pencils > Mechanical"
"28019","Desktop Items","Root > Collectibles > Pens & Writing Instruments > Desktop Items"
"969","Other Desktop Collectibles","Root > Collectibles > Pens & Writing Instruments > Desktop Items > Other Desktop Collectibles"
"28020","Letter Openers","Root > Collectibles > Pens & Writing Instruments > Desktop Items > Letter Openers"
"28021","Pencil Sharpeners","Root > Collectibles > Pens & Writing Instruments > Desktop Items > Pencil Sharpeners"
"38015","Clips & Holders","Root > Collectibles > Pens & Writing Instruments > Desktop Items > Clips & Holders"
"165618","Stamps & Seals","Root > Collectibles > Pens & Writing Instruments > Desktop Items > Stamps & Seals"
"165650","Pen Accessories","Root > Collectibles > Pens & Writing Instruments > Pen Accessories"
"165651","Cases","Root > Collectibles > Pens & Writing Instruments > Pen Accessories > Cases"
"165652","Ink Refills & Cartridges","Root > Collectibles > Pens & Writing Instruments > Pen Accessories > Ink Refills & Cartridges"
"165653","Other Collectible Pen Accs","Root > Collectibles > Pens & Writing Instruments > Pen Accessories > Other Collectible Pen Accs"
"165654","Typewriters","Root > Collectibles > Pens & Writing Instruments > Typewriters"
"171193","Price Guides & Publications","Root > Collectibles > Pens & Writing Instruments > Price Guides & Publications"
"1335","Animals","Root > Collectibles > Animals"
"1336","Other Animal Collectibles","Root > Collectibles > Animals > Other Animal Collectibles"
"3230","Prehistoric & Dinosaurs","Root > Collectibles > Animals > Prehistoric & Dinosaurs"
"10811","Birds","Root > Collectibles > Animals > Birds"
"1337","Other Bird Collectibles","Root > Collectibles > Animals > Birds > Other Bird Collectibles"
"10812","Ducks","Root > Collectibles > Animals > Birds > Ducks"
"10813","Flamingos","Root > Collectibles > Animals > Birds > Flamingos"
"10814","Geese","Root > Collectibles > Animals > Birds > Geese"
"10815","Hummingbirds","Root > Collectibles > Animals > Birds > Hummingbirds"
"10816","Parrots","Root > Collectibles > Animals > Birds > Parrots"
"10817","Penguins","Root > Collectibles > Animals > Birds > Penguins"
"12587","Owls","Root > Collectibles > Animals > Birds > Owls"
"13626","Cardinals","Root > Collectibles > Animals > Birds > Cardinals"
"13627","Eagles","Root > Collectibles > Animals > Birds > Eagles"
"13628","Swans","Root > Collectibles > Animals > Birds > Swans"
"20192","Peacocks","Root > Collectibles > Animals > Birds > Peacocks"
"25426","Doves & Pigeons","Root > Collectibles > Animals > Birds > Doves & Pigeons"
"37846","Blue Jays","Root > Collectibles > Animals > Birds > Blue Jays"
"37847","Bluebirds","Root > Collectibles > Animals > Birds > Bluebirds"
"37848","Loons","Root > Collectibles > Animals > Birds > Loons"
"37849","Parakeets & Budgerigars","Root > Collectibles > Animals > Birds > Parakeets & Budgerigars"
"37850","Pelicans","Root > Collectibles > Animals > Birds > Pelicans"
"37851","Pheasants","Root > Collectibles > Animals > Birds > Pheasants"
"103924","Robins","Root > Collectibles > Animals > Birds > Robins"
"165269","Non Species Specific","Root > Collectibles > Animals > Birds > Non Species Specific"
"165270","Crows & Ravens","Root > Collectibles > Animals > Birds > Crows & Ravens"
"165271","Finches","Root > Collectibles > Animals > Birds > Finches"
"165272","Hawks","Root > Collectibles > Animals > Birds > Hawks"
"165273","Quail","Root > Collectibles > Animals > Birds > Quail"
"165274","Sparrows","Root > Collectibles > Animals > Birds > Sparrows"
"165275","Toucans","Root > Collectibles > Animals > Birds > Toucans"
"165276","Turkeys","Root > Collectibles > Animals > Birds > Turkeys"
"165277","Woodpeckers","Root > Collectibles > Animals > Birds > Woodpeckers"
"10818","Cats","Root > Collectibles > Animals > Cats"
"1338","Other Cat Collectibles","Root > Collectibles > Animals > Cats > Other Cat Collectibles"
"37852","Apparel","Root > Collectibles > Animals > Cats > Apparel"
"37853","Books","Root > Collectibles > Animals > Cats > Books"
"37854","Collector Plates","Root > Collectibles > Animals > Cats > Collector Plates"
"37855","Figurines","Root > Collectibles > Animals > Cats > Figurines"
"37856","Jewelry & Pins","Root > Collectibles > Animals > Cats > Jewelry & Pins"
"37857","Mugs & Cups","Root > Collectibles > Animals > Cats > Mugs & Cups"
"37858","Ornaments","Root > Collectibles > Animals > Cats > Ornaments"
"37859","Posters, Prints & Paintings","Root > Collectibles > Animals > Cats > Posters, Prints & Paintings"
"37860","Signs & Plaques","Root > Collectibles > Animals > Cats > Signs & Plaques"
"50714","Decals & Stickers","Root > Collectibles > Animals > Cats > Decals & Stickers"
"88861","Cards & Notecards","Root > Collectibles > Animals > Cats > Cards & Notecards"
"103925","Picture Frames","Root > Collectibles > Animals > Cats > Picture Frames"
"103926","Pillows & Throws","Root > Collectibles > Animals > Cats > Pillows & Throws"
"103927","Salt & Pepper Shakers","Root > Collectibles > Animals > Cats > Salt & Pepper Shakers"
"103928","Trinket Boxes","Root > Collectibles > Animals > Cats > Trinket Boxes"
"156225","Calendars & Datebooks","Root > Collectibles > Animals > Cats > Calendars & Datebooks"
"156226","Handmade, Handcrafted Items","Root > Collectibles > Animals > Cats > Handmade, Handcrafted Items"
"156227","Magnets","Root > Collectibles > Animals > Cats > Magnets"
"165278","Bags & Handbags","Root > Collectibles > Animals > Cats > Bags & Handbags"
